id,original_title,overview,popularity,title,vote_average,title_sentiment,overview_sentiment,title_length,num_words_in_title,average_title_word_length,has_made_up_word,made_up_word_count
290859,Terminator: Dark Fate,"Decades after Sarah Connor prevented Judgment Day, a lethal new Terminator is sent to eliminate the future leader of the resistance. In a fight to save mankind, battle-hardened Sarah Connor teams up with an unexpected ally and an enhanced super soldier to stop the deadliest Terminator yet.",61.578,Terminator: Dark Fate,6.5,0.0,0.5267,21.0,3.0,6.333333333333333,False,0.0
378236,The Emoji Movie,"Gene, a multi-expressional emoji, sets out on a journey to become a normal emoji.",61.548,The Emoji Movie,5.5,0.0,0.0,15.0,3.0,4.333333333333333,True,1.0
38234,Undisputed III: Redemption,"Russian inmate Boyka, now severely hobbled by the knee injury suffered at the end of Undisputed 2. No longer the feared prison fighter he was, he has declined so far that he is now good only for cleaning toilets. But when a new prison fight tournament begins - an international affair, matching the best fighters from prisons around the globe, enticing them with the promise of freedom for the winner - Boyka must reclaim his dignity and fight for his position in the tournament.",61.516,Undisputed III: Redemption,7.551,0.0,0.7992,26.0,3.0,8.0,False,0.0
574074,Kitbull,"An unlikely connection sparks between two creatures: a fiercely independent stray kitten and a pit bull. Together, they experience friendship for the first time.",61.515,Kitbull,8.0,0.0,0.4404,7.0,1.0,7.0,True,1.0
55241,Meteor Storm,"San Francisco becomes a target for waves of destructive meteors after a rogue comet orbits around the earth... For astronomer, Michelle Young, what was meant to be a once-in-a-lifetime celestial event, soon turns into her worst nightmare as thousands of meteors break the surface of the atmosphere and bombard the city of San Francisco.",61.507,Meteor Storm,4.7,0.0,-0.743,12.0,2.0,5.5,False,0.0
700391,65,"65 million years ago, the only 2 survivors of a spaceship from Somaris that crash-landed on Earth, must fend off dinosaurs to reach the escape vessel in time before an imminent asteroid strike threatens to destroy the planet.",61.494,65,6.044,0.0,-0.7003,2.0,1.0,2.0,False,0.0
770156,Lucy Shimmers and the Prince of Peace,Second chances start when a hardened criminal crosses paths with a precocious little girl who is helped by an angel to change hearts during the holiday season.,61.465,Lucy Shimmers and the Prince of Peace,8.336,0.5423,0.0258,37.0,7.0,4.428571428571429,False,0.0
14411,Sinbad: Legend of the Seven Seas,"The sailor of legend is framed by the goddess Eris for the theft of the Book of Peace, and must travel to her realm at the end of the world to retrieve it and save the life of his childhood friend Prince Proteus.",61.448,Sinbad: Legend of the Seven Seas,6.965,0.0,0.872,32.0,6.0,4.5,True,1.0
521029,Annabelle Comes Home,"Determined to keep Annabelle from wreaking more havoc, demonologists Ed and Lorraine Warren bring the possessed doll to the locked artifacts room in their home, placing her “safely” behind sacred glass and enlisting a priest’s holy blessing. But an unholy night of horror awaits as Annabelle awakens the evil spirits in the room, who all set their sights on a new target—the Warrens' ten-year-old daughter, Judy, and her friends.",61.718,Annabelle Comes Home,6.42,0.0,-0.8098,20.0,3.0,6.0,True,1.0
278154,Ice Age: Collision Course,"Set after the events of Continental Drift, Scrat's epic pursuit of his elusive acorn catapults him outside of Earth, where he accidentally sets off a series of cosmic events that transform and threaten the planet. To save themselves from peril, Manny, Sid, Diego, and the rest of the herd leave their home and embark on a quest full of thrills and spills, highs and lows, laughter and adventure while traveling to exotic new lands and locations.",61.712,Ice Age: Collision Course,6.083,-0.3612,0.3612,25.0,4.0,5.5,False,0.0
11360,Dumbo,"Dumbo is a baby elephant born with over-sized ears and a supreme lack of confidence. But thanks to his even more diminutive buddy Timothy the Mouse,  the pint-sized pachyderm learns to surmount all obstacles.",54.684,Dumbo,7.004,0.0,0.5023,5.0,1.0,5.0,True,1.0
310,Bruce Almighty,"Bruce Nolan toils as a ""human interest"" television reporter in Buffalo, NY, but despite his high ratings and the love of his beautiful girlfriend, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God - and the Almighty responds, endowing Bruce with all of His divine powers.",61.409,Bruce Almighty,6.712,0.0,0.6059,14.0,2.0,6.5,False,0.0
402900,Ocean's Eight,"Debbie Ocean, a criminal mastermind, gathers a crew of female thieves to pull off the heist of the century at New York's annual Met Gala.",62.655,Ocean's Eight,6.989,0.0,-0.7717,13.0,2.0,6.0,False,0.0
899112,Violent Night,"When a team of mercenaries breaks into a wealthy family compound on Christmas Eve, taking everyone inside hostage, the team isn’t prepared for a surprise combatant: Santa Claus is on the grounds, and he’s about to show why this Nick is no saint.",58.425,Violent Night,7.375,-0.5994,0.5106,13.0,2.0,6.0,False,0.0
1091,The Thing,"In the winter of 1982, a twelve-man research team at a remote Antarctic research station discovers an alien buried in the snow for over 100,000 years. Soon unfrozen, the form-changing creature wreaks havoc, creates terror... and becomes one of them.",58.135,The Thing,8.1,0.0,-0.4215,9.0,2.0,4.0,False,0.0
2024,The Patriot,"After proving himself on the field of battle in the French and Indian War, Benjamin Martin wants nothing more to do with such things, preferring the simple life of a farmer. But when his son Gabriel enlists in the army to defend their new nation, America, against the British, Benjamin reluctantly returns to his old life to protect his son.",51.38,The Patriot,7.174,0.0,-0.1154,11.0,2.0,5.0,False,0.0
1124,The Prestige,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",60.82,The Prestige,8.204,0.0,-0.8979,12.0,2.0,5.5,False,0.0
930094,"Red, White & Royal Blue","After an altercation between Alex, the president's son, and Britain's Prince Henry at a royal event becomes tabloid fodder, their long-running feud now threatens to drive a wedge in U.S./British relations. When the rivals are forced into a staged truce, their icy relationship begins to thaw and the friction between them sparks something deeper than they ever expected.",60.819,"Red, White & Royal Blue",8.033,0.0,-0.7906,23.0,5.0,3.8,False,0.0
630,The Wizard of Oz,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.",60.706,The Wizard of Oz,7.583,0.0,-0.7506,16.0,4.0,3.25,False,0.0
433808,The Ritual,"A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.",60.618,The Ritual,6.232,0.0,0.2617,10.0,2.0,4.5,False,0.0
385128,F9,Dominic Toretto and his crew battle the most skilled assassin and high-performance driver they've ever encountered: his forsaken brother.,60.583,F9,7.104,0.0,-0.3818,2.0,1.0,2.0,False,0.0
531309,Brightburn,"What if a child from another world crash-landed on Earth, but instead of becoming a hero to mankind, he proved to be something far more sinister?",60.523,Brightburn,6.125,0.0,-0.2238,10.0,1.0,10.0,True,1.0
447404,Pokémon Detective Pikachu,"In a world where people collect pocket-size monsters (Pokémon) to do battle, a boy comes across an intelligent monster who seeks to be a detective.",60.511,Pokémon Detective Pikachu,6.939,0.0,0.1027,25.0,3.0,7.666666666666667,True,2.0
158015,The Purge,"Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion.",60.422,The Purge,6.257,0.0,0.1027,9.0,2.0,4.0,False,0.0
1724,The Incredible Hulk,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.",60.407,The Incredible Hulk,6.208,0.0,-0.8176,19.0,3.0,5.666666666666667,False,0.0
81188,Rise of the Guardians,"When an evil spirit known as Pitch lays down the gauntlet to take over the world, the immortal Guardians must join forces for the first time to protect the hopes, beliefs and imagination of children all over the world.",60.404,Rise of the Guardians,7.358,0.0,0.5994,21.0,4.0,4.5,False,0.0
447362,Life in a Year,"A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.",60.338,Life in a Year,8.279,0.0,0.0,14.0,4.0,2.75,False,0.0
961323,Nimona,"A knight framed for a tragic crime teams with a scrappy, shape-shifting teen to prove his innocence.",60.325,Nimona,7.926,0.0,-0.5994,6.0,1.0,6.0,True,1.0
18240,The Proposal,"When she learns she's in danger of losing her visa status and being deported, overbearing book editor Margaret Tate forces her put-upon assistant, Andrew Paxton, to marry her.",60.293,The Proposal,7.137,0.0,-0.7184,12.0,2.0,5.5,False,0.0
855,Black Hawk Down,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.",60.258,Black Hawk Down,7.372,0.0,-0.6908,15.0,3.0,4.333333333333333,False,0.0
105864,The Good Dinosaur,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,54.54,The Good Dinosaur,6.736,0.4404,0.4939,17.0,3.0,5.0,False,0.0
862552,The Ritual Killer,"Unable to process the death of his daughter, Detective Boyd embarks on a hunt for a serial killer who murders according to a brutal tribal ritual: Muti. The only person who can help Boyd is Professor Mackles, an anthropologist who hides an unspeakable secret. The line between sanity and madness thins as Boyd goes deeper into the killer’s world.",56.816,The Ritual Killer,5.929,-0.6486,-0.9595,17.0,3.0,5.0,False,0.0
5653,Luther,"During the early 16th century, idealistic German monk Martin Luther, disgusted by the materialism in the church, begins the dialogue that will lead to the Protestant Reformation.",47.762,Luther,6.4,0.0,-0.1531,6.0,1.0,6.0,False,0.0
835961,Snakehead,"Sister Tse is brought to New York by a Snakehead, a human smuggler. Although she is indebted to the crime family responsible for her transport, her survival instincts help her gain favor with the matriarch, and she rises quickly in the ranks. Soon Tse must reconcile her success with her real reason for coming to America—to find the child that was taken from her. In the end, Sister Tse must draw on the strength she found in transforming her victimhood into power.",58.425,Snakehead,6.1,0.0,0.8126,9.0,1.0,9.0,False,0.0
